title,author,publisher,year,pages,tags,description
빅터 프랭클의 죽음의 수용소에서,빅터 프랭클,청아출판사,2020,224,"인문사회, 200~300쪽, 에세이",인간의 존엄성에 대해서 다시금 생각하게 해 준 책. 강제 수용소에서 자신이 살아있는 인간 실험실이 되어 생존한 이야기를 통해서 인간은 어떻게 살아야하는지를 일깨워 준다.
빛과 멜로디,조해진,문학동네,2024,260,"문학, 200~300쪽, 소설",사회 분쟁 지역을 찾아다니며 사진을 찍는 보도기자 권은. 그가 마주한 사람들에 대한 이야기이자 우크라이나 전쟁을 고발하는 소설. 사람이 사람을 어떻게 살릴 수 있는가에 대한 이야기이기도 하다. 인물이 많아 처음에는 헤맬 수 있지만 같이 이야기하면 더욱 좋은 소설.
빛과 멜로디,조해진,문학동네,2024,260,"문학, 200~300쪽, 소설",사회 분쟁 지역을 찾아다니며 사진을 찍는 보도기자 권은. 그가 마주한 사람들에 대한 이야기이자 우크라이나 전쟁을 고발하는 소설. 사람이 사람을 어떻게 살릴 수 있는가에 대한 이야기이기도 하다. 인물이 많아 처음에는 헤맬 수 있지만 같이 이야기하면 더욱 좋은 소설.
빛의 혁명과 반혁명 사이,박구용,시월,2025,288,"인문사회, 200~300쪽, 교양",우리 사회에서 혁명과 반혁명이 어떻게 맞물려 작동하는지를 철학적이고 역사적인 관점에서 분석하여 들려주고 '빛의 혁명'을 완수하기 위한 과제들을 사유하여 어떻게 민주주의의 일상을 살아갈 것인가 탐색하게 한다.
빨개져버린,아하,아름드리미디어,2024,112,"기타, 200쪽 이하, 교양",다른 이들의 시선을 갑자기 받게 되면 부담감을 느끼면서도 한편으로는 다른 사람들에게 자신을 드러내고 싶어하는 아이들의 은밀한 속마음을 섬세하게 묘사한 그림책.
사과꽃,"김정배, 김휘녕",KONG,2023,48,"기타, 200쪽 이하, 교양","창작동화극의 인기에 힘입어 그림책으로 이어졌다. 한국 전쟁을 배경으로 아이의 시각에서 아빠에 대한 이야기를 한다. 유튜브 영상이 있는데, 보면 눈물이 주룩주룩 난다."
사랑에 따라온 의혹들,신성아,마티,2023,200,"인문사회, 200쪽 이하, 에세이",암에 걸린 자녀를 돌보게 된 직장맘이 던지는 젠더 불평등을 꼬집는 불편한 질문들을 제도의 측면에서 문제 제기하고 대안을 동시에 제시하여 토론하기 좋을 것 같다.
사진 찍어 보다,김미남,양말기획,2024,68,"기타, 200쪽 이하, 교양",눈이 보이지 않는 영은이가 다양한 방법으로 눈에 보이지 않는 것들을 카메라로 찍는 모습을 보며 주변을 보는 시선을 넓히도록 돕는 책
사회를 달리는 십대: 경제,황정숙 외,우리학교,2021,196,"인문사회, 200쪽 이하, 교양","청소년들이 어디선가 들어는 봤을 기본소득, 공유경제, 빅데이터, 암호화폐 등의 개념에 대해 교과서처럼 쉽게 설명한다. 이 개념에 대해 나라면 어떤 입장을 취할 것인지 생각해 보게 하는 토론 주제로 자연스럽게 이어진다."
삼각뿔 속의 잠,임희진,문학동네,2024,120,"문학, 200쪽 이하, 시","동시집 중에서 중학교 학생들이 읽으면 좋을 것같다. 중1 또는 책을 싫어하는 중2,3학년도 쉽게 읽을 수 있고 일상 생활에서 자신이 느끼는 감정을 시집 속에서 찾을 수 있을 것이다."
삼킬 수 없는,빅토리아 잉,작은코도마뱀,2024,216,"기타, 200~300쪽, 교양",급식을 먹지 않거나 섭식 장애를 겪는 아이의 맥락을 이해할 수 있게 돕는 그래픽 노블. 엄마에게서 집요하게 관리 당하다가 음식과 몸을 다른 관점으로 받아들이는 친구를 만나게 되면서 자기를 옥죄던 생각에서 자유로워지는 과정이 긍정적이다.
새벽과 음악,이제니,시간의 흐름,2024,237,"기타, 200~300쪽, 에세이",강물처럼 흘러 가듯이 쓰인 문장이 아름답다. 새벽과 음악이라는 두 소재와 관련한 자신의 일상을 쓴 에세이. 필사하고 싶은 문장이 한가득이다.
생활체육과 시,김소연,아침달,2024,160,"문학, 200쪽 이하, 에세이",제목이 생소할 수 있지만 읽다 보면 생활체육과 시가 참 닮았다. 운동에 대한 에세이이지만 김소연 시인의 시론으로도 읽을 수 있어 흥미롭다. 이 책을 읽고 나면 당장 걷고 싶은 충동이 일렁인다.
샤인 머스캣의 시절(너의 오른발은 어디로 가니),백온유,돌베개,2024,,"문학, 200~300쪽, 소설","내가 좋아하는 사람이 체질적인 이유로 고기, 밀가루, 견과류, 인스턴트 식품을 못 먹는다면 계속 만날 수 있을까?"
서랍에 저녁을 넣어 두었다,한강,문학과 지성사,2013,168,"문학, 200쪽 이하, 시","한강의 시 세계를 경험할 수 있는 책. 시를 읽는 동안에는 꿈을 꾸는 듯, 노래하는 듯 생활의 리듬과는 다른 감각을 느낄 수 있다. 책장을 덮은 후엔 상처받은 영혼들에게 건네는 따뜻한 위로가 표지의 노란색처럼 남는다."
석유는 어떻게 세계를 지배하는가,최지웅,부키,2019,312,"인문사회, 300쪽 이상, 교양",세계 역사와 경제의 흐름을 석유를 통해 설명한 책. 세계 경제에서 석유를 빼고 생각하기는 어려울 것이다. 석유를 둘러싼 부와 권력을 향한 흐름을 파악할 수 있고 이는 곧 경제에 대한 이해로 이어진다.
세상은 이야기로 만들어졌다,자미라 엘 우아실,원더박스,2023,568,"인문사회, 300쪽 이상, 교양","유발 하라리의 <사피엔스>에서 주지하듯 인류의 역사는 이야기 그 자체였다. 이야기가 가진 힘이 무엇이며, 지금 왜 '좋은 이야기'가 필요한지를 인문학적 질문으로 풀어간다. 다양한 역사적 사례로 이야기의 힘을 풍부하게 느낄 수 있다."
셰이커,이희영,래빗홀,2024,267,"문학, 200~300쪽, 소설",주인공 나우가 과거와 현재를 오가며 과거에 후회했던 일을 되돌리려고 하지만 결국 불가능하다는 것을 깨닫는 타임리프 소설. 다가올 미래가 두렵지만 우리는 어떻게든 견뎌낼 수 있다. 읽는 내내 재미있고 흥미롭다.
송싸이공 할머니 사총사,이란주,서해문집,2024,200,"문학, 200쪽 이하, 소설","이주노동자에 대한 책을 여러 권 집필한 이란주 작가의 청소년 소설. 이주민과 그들이 겪고 있는 차별 등 사회 문제와 베트남 전쟁을 잘 담아낸 작품. 무거울 수 있는 주제를 인물들의 다정함과 연대로 어둡지 않게 만들어주고, 어느 순간 인물들과 나 사이의 경계를 허물어준다."
송싸이공 할머니 사총사,이란주,서해문집,2024,200,"문학, 200쪽 이하, 소설","이주노동자에 대한 책을 여러 권 집필한 이란주 작가의 청소년 소설. 이주민과 그들이 겪고 있는 차별 등 사회 문제와 베트남 전쟁을 잘 담아낸 작품. 무거울 수 있는 주제를 인물들의 다정함과 연대로 어둡지 않게 만들어주고, 어느 순간 인물들과 나 사이의 경계를 허물어준다."
송싸이공 할머니 사총사,이란주,서해문집,2024,200,"문학, 200쪽 이하, 소설","이주노동자에 대한 책을 여러 권 집필한 이란주 작가의 청소년 소설. 이주민과 그들이 겪고 있는 차별 등 사회 문제와 베트남 전쟁을 잘 담아낸 작품. 무거울 수 있는 주제를 인물들의 다정함과 연대로 어둡지 않게 만들어주고, 어느 순간 인물들과 나 사이의 경계를 허물어준다."
수학이 생명의 언어라면,김재경,동아시아,2024,244,"과학, 200~300쪽, 교양","미적분이 21세기과학 혁명을 이끌고 있는 의생명학에 어떤 영향을 주는지를 일목요연하게 정리한 책이다. 책에 나오는 공식들을 다 이해해야겠다는 마음을 내려놓으면 미적분을 왜 우리가 배워야 하는지, 이 골치 아픈 미적분이 왜 필요한지를 확실하게 깨달을 수 있다."
숙론,최재천,김영사,2024,224,"인문사회, 200~300쪽, 교양",소통은 원래 안 되는 게 정상이라는 저자는 곧 토론 부재에서 오는 사회의 다양한 갈등을 숙론-여럿이 특정 문제에 대해 함께 깊이 의논하는 과정-을 통해 풀어가야 한다고 주장한다. 저자만의 숙론 진행 기술도 소개되어 있어 수업에 적용해 볼 수 있고 쉽게 읽힌다.
순수한 기쁨,차유오,아침달,2024,160,"문학, 200쪽 이하, 시",사람과 사람 사이에 남는 게 마음이라면 / 몸 같은 건 사라져도 좋을 텐데가 시인의 말이다.
쉬프팅,범유진,다산책방,2024,244,"문학, 200~300쪽, 소설",로아와 도율이 학교가 사라진 평행 세계에서 학교의 부정적인 면을 폭로하는 판타지. 로아가 새로운 친구들과 연대하며 삶을 바꾸기 위해 노력하는 모습이 인상적이다.
쉬프팅,범유진,다산책방,2024,244,"문학, 200~300쪽, 소설",로아와 도율이 학교가 사라진 평행 세계에서 학교의 부정적인 면을 폭로하는 판타지. 로아가 새로운 친구들과 연대하며 삶을 바꾸기 위해 노력하는 모습이 인상적이다.
쉽게 믿는 자들의 민주주의,제랄드 브로네르,책세상,2020,400,"인문사회, 300쪽 이상, 교양","비판적 사고, 민주주의, 표현의 자유라는 말은 어떤 상황에서든 좋을 걸까? 라는 의문을 주고 그에 대한 답으로 사회에 겹겹이 쌓인 가짜 정보를 파헤치도록 도와주는 책. 언론이나 미디어에 종사하고 싶은 학생이나, 미디어 리터러시에 관심이 있는 학생에게 추천하면 좋을 듯하다."
슈퍼루키,김영리,다산책방,2025,208,"문학, 200~300쪽, 소설","슬럼프에 빠진 배구선수 나인을 둘러싼 학교 이야기. 운동선수로서 겪게 되는 고민과 갈등이 그려진다. 17세 나인의 운동, 우정, 사랑 모든 것들이 싱그럽게 나타나는 소설."
슬쩍 보는 헌법,심독토 북클럽,백북하우스,2024,224,"인문사회, 200~300쪽, 교양",헌법에 대한 관심이 높아진 지금 헌법 정신을 참고하기 좋은 책. 헌법의 지혜를 쉽게 접할 수 있도록 100개의 문장과 그림으로 판결문과 함께 추렸다.
슬플 땐 둘이서 양산을,"김비, 박조건형",한겨레출판,2020,213,"문학, 200~300쪽, 에세이","트랜스젠더 여성과 우울증을 앓는 남자, 두 사람의 만남부터 연애, 결혼 10년차 생활을 담은 에세이. 함께 할 수 있는 사람이 생긴 것만으로 충분히 좋은 날들, 사랑의 사소함과 위대함을 깨닫게 하는 뭉클한 기록"
슬플 땐 둘이서 양산을,"김비, 박조건형",한겨레출판,2020,213,"문학, 200~300쪽, 에세이","트랜스젠더 여성과 우울증을 앓는 남자, 두 사람의 만남부터 연애, 결혼 10년차 생활을 담은 에세이. 함께 할 수 있는 사람이 생긴 것만으로 충분히 좋은 날들, 사랑의 사소함과 위대함을 깨닫게 하는 뭉클한 기록"
슬픔에게 언어를 주자,"나혜석, 에밀리 디킨슨 외, 공진호 엮음",아티초크,2016,172,"문학, 200쪽 이하, 시",시인들의 이름만으로도 읽어야만 하는 가치가 있다. 당시 시대의 편견에 맞섰던 시인들의 시는 지금과 다르기도 하지만 지금과 크게 다르지 않기도 하다.
신의 알바,김태호,위즈덤하우스,2024,168,"문학, 200쪽 이하, 소설","단편소설집. 학교 폭력, 자살 시도, 가족 동반 극단적 선택 등 자극적인 소재를 다루면서도 이를 환상적인 상황의 설정 혹은 설화와의 연결 등 다양한 방식으로 풀어 낸다. 분명히 존재하는 사안에 대해 시선을 돌리지 않은 채 숙고하는 계기를 마련하게 돕는다. 소재만 들으면 자극적으로 여겨지지만 실제로 읽어보면 그렇지 않다."
신의 알바,김태호,위즈덤하우스,2024,168,"문학, 200쪽 이하, 소설","학교 폭력, 자살 시도 등 자극적인 소재를 환상적인 상황의 설정과 설화 등 다양한 방식으로 풀어 낸다. 분명히 존재하는 사안에 대해 시선을 돌리지 않고 숙고하도록 돕는다. 소재만 들으면 자극적으로 여겨지지만 실제로 읽어보면 그렇지 않은, 책 대화하기 좋은 책."
신의 알바(신의 알바),김태호,위즈덤하우스,2024,,"문학, 200~300쪽, 소설","가해자는 장난이었지만 피해자는 전학갈 정도로 힘들었다. 이제 피해자가 가해자에게 복수할 기회가 왔다! 쉽게 돈을 벌고 싶어하는 가해자의 심리를 이용하여 역으로 복수하는데, 이 복수는 정당할까?"
심장보다 단단한 토마토 한 알,고선경,열링원,2025,176,"문학, 200쪽 이하, 시","이렇게 솔직하고 유머러스할 수 있나. 토마토 빛깔의 시집을 열면 시작부터 쿡쿡 웃음이 난다. 주변 사람들을 소중하게 여기는 마음, 뜻대로 되지 않는 삶이라도 씩씩하게 살아가는 마음이 담겨 있다."
쓰게 될 것,최진영,안온,2024,344,"문학, 300쪽 이상, 소설","청소년 화자가 등장하는 소설이 많아 학생들이 공감하기 쉽다. 우리에게 필요한 어른의 역할에 대해 생각할 수 있고, 수록된 SF 소설들은 종말 직전의 세계를 어떻게 살아갈 것인지 고민하게 한다."
아름다운 실수,코리나 루켄,나는 별,2018,56,"기타, 200쪽 이하, 교양",우리가 흔히 저지르는 실수가 사실은 어떤 새로운 것의 시작이라는 관점을 갖게 해주는 책
"아무튼, 라디오",이애월,제철소,2024,168,"문학, 200쪽 이하, 에세이","유쾌하다. 야자시간에 선생님 몰래 라디오 공개방송을 듣기 위한, 냄새나는 노력에 웃게 될 것이다. 그리고 다정하다. 라디오를 사랑하던 아이는 커서 방송 대본을 쓰는 작가가 되어 라디오 주파수로 사람들을 만나고 청취자를 위로하고 위로받는다. 아무튼, 라디오를 사랑하게 된다."
